kepid fits i j k l period prad srad kepmag activity transitid syntheticid plphase synpixmin synpixmax synxmin synxmax
9333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009166043257_llc.fits 1 0 2 11 11.05260205 1.801245788 0.29 12.889 0.002231568 1464_0 1464 0.0662 35 39 132.697625565 132.77936289
9333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009166043257_llc.fits 1 0 2 11 11.05260205 1.801245788 0.29 12.889 0.002231568 1464_1 1464 0.0662 35 39 143.750625565 143.83236289
9333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009166043257_llc.fits 1 0 2 11 11.05260205 1.801245788 0.29 12.889 0.002231568 1464_2 1464 0.0662 35 39 154.803625565 154.88536289
8678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2011271113734_llc.fits 1 0 2 12 18.72476419 1.634023055 0.588 15.226 0.002562324 1465_0 1465 0.974 893 898 962.916365 963.0185323
7802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2010078095331_llc.fits 1 0 2 13 33.12492346 1.58091863 0.47 14.457 0.002886951 1466_0 1466 0.245 397 402 408.9161457 409.0183155
3322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2012179063303_llc.fits 1 0 2 14 16.70560548 1.912140065 0.56 15.092 0.003254503 1467_0 1467 0.4676 382 388 1206.91106617 1207.03367359
3322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2012179063303_llc.fits 1 0 2 14 16.70560548 1.912140065 0.56 15.092 0.003254503 1467_1 1467 0.4676 382 388 1223.61706617 1223.73967359
12268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011271113734_llc.fits 1 0 2 15 49.45063547 1.889833149 0.609 13.212 0.003874598 1468_0 1468 0.1458 353 360 914.6101744 914.7532135
6276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2010078095331_llc.fits 1 0 2 16 17.94559252 1.66694598 0.557 15.31 0.004648632 1469_0 1469 0.4452 391 396 360.529253347 360.631418884
6276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2010078095331_llc.fits 1 0 2 16 17.94559252 1.66694598 0.557 15.31 0.004648632 1469_1 1469 0.4452 391 396 378.475253347 378.577418884
11714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2013131215648_llc.fits 1 0 2 17 38.20078768 1.108359062 0.556 13.646 0.006120298 1470_0 1470 0.4487 839 845 1577.759846 1577.882451
5428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2011271113734_llc.fits 1 0 2 18 43.89619181 1.10182693 0.454 14.781 0.010578581 1471_0 1471 0.4066 874 879 984.3714415 984.4736066
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012277125453_llc.fits 1 0 2 19 28.77384714 1.863707049 0.488 15.187 0.020991773 1472_0 1472 0.9502 1339 1343 1345.473618 1345.555352
3232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2012004120508_llc.fits 1 0 3 0 47.38419828 1.848909068 0.602 13.904 0.000263363 1473_0 1473 0.0184 42 49 1039.90818 1040.051207
12257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2009350155506_llc.fits 1 0 3 1 45.17847948 1.924024263 0.393 15.156 0.000483863 1474_0 1474 0.5203 1151 1156 293.3668961 293.4690611
6470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2010174085026_llc.fits 1 0 3 2 27.09687819 1.750629485 0.27 15.297 0.000586369 1475_0 1475 0.891 1182 1185 491.9192445 491.9805482
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2012179063303_llc.fits 1 0 3 3 9.762911081 1.843263495 0.435 14.393 0.000699699 1476_0 1476 0.0857 41 45 1214.38945941 1214.47119684
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2012179063303_llc.fits 1 0 3 3 9.762911081 1.843263495 0.435 14.393 0.000699699 1476_1 1476 0.0857 41 45 1224.15245941 1224.23419684
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2012179063303_llc.fits 1 0 3 3 9.762911081 1.843263495 0.435 14.393 0.000699699 1476_2 1476 0.0857 41 45 1233.91545941 1233.99719684
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2010078095331_llc.fits 1 0 3 4 27.67128711 1.126315657 0.494 14.982 0.000839662 1477_0 1477 0.6763 916 921 378.1430108 378.2451785
10936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2013098041711_llc.fits 1 0 3 5 49.78811296 1.833634613 0.51 15.046 0.000974422 1478_0 1478 0.309 753 759 1504.054881 1504.177481
9225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2012179063303_llc.fits 1 0 3 6 10.18288018 1.031925801 0.605 13.919 0.001198601 1479_0 1479 0.4511 224 229 1211.48765594 1211.58982778
9225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2012179063303_llc.fits 1 0 3 6 10.18288018 1.031925801 0.605 13.919 0.001198601 1479_1 1479 0.4511 224 229 1221.67065594 1221.77282778
9225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2012179063303_llc.fits 1 0 3 6 10.18288018 1.031925801 0.605 13.919 0.001198601 1479_2 1479 0.4511 224 229 1231.85365594 1231.95582778
5265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2012004120508_llc.fits 1 0 3 7 25.26956996 1.985560597 0.565 14.786 0.001329611 1480_0 1480 0.8287 1025 1030 1061.321447 1061.42361
10963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2009166043257_llc.fits 1 0 3 8 19.32960205 1.006608334 0.36 15.179 0.001520693 1481_0 1481 0.8612 815 818 149.9849652 150.0462676
11514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2013011073258_llc.fits 1 0 3 9 16.75357204 1.374322813 0.537 15.346 0.001742307 1482_0 1482 0.2689 220 226 1441.34601728 1441.46861435
11514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2013011073258_llc.fits 1 0 3 9 16.75357204 1.374322813 0.537 15.346 0.001742307 1482_1 1482 0.2689 220 226 1458.10001728 1458.22261435
8042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2012179063303_llc.fits 1 0 3 10 49.90991981 1.893017851 0.593 11.264 0.00202411 1483_0 1483 0.0045 11 17 1229.674177 1229.796783
9333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009166043257_llc.fits 1 0 3 11 21.21353784 1.875130946 0.29 12.889 0.002231568 1484_0 1484 0.3101 322 326 138.13315369 138.214890914
9333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2009166043257_llc.fits 1 0 3 11 21.21353784 1.875130946 0.29 12.889 0.002231568 1484_1 1484 0.3101 322 326 159.34715369 159.428890914
8678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2010078095331_llc.fits 1 0 3 12 17.49800365 1.903144363 0.588 15.226 0.002562324 1485_0 1485 0.3855 330 336 385.539931173 385.662532376
8678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2010078095331_llc.fits 1 0 3 12 17.49800365 1.903144363 0.588 15.226 0.002562324 1485_1 1485 0.3855 330 336 403.037931173 403.160532376
7802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2011073133259_llc.fits 1 0 3 13 22.14468507 1.003248819 0.47 14.457 0.002886951 1486_0 1486 0.4507 488 493 775.9852377 776.0874072
3322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2011177032512_llc.fits 1 0 3 14 45.14953372 1.897226241 0.56 15.092 0.003254503 1487_0 1487 0.1799 397 404 816.8941603 817.0372016
12268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2009350155506_llc.fits 1 0 3 15 44.64788122 1.352713459 0.609 13.212 0.003874598 1488_0 1488 0.6605 1444 1450 301.6221684 301.7447659
6276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2011177032512_llc.fits 1 0 3 16 34.12617439 1.33338103 0.557 15.31 0.004648632 1489_0 1489 0.0773 129 134 867.06058 867.1627525
11714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2012004120508_llc.fits 1 0 3 17 16.51468883 1.77927519 0.556 13.646 0.006120298 1490_0 1490 0.9793 792 796 1028.220816 1028.302548
5428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2012088054726_llc.fits 1 0 3 18 17.74032642 1.681223921 0.454 14.781 0.010578581 1491_0 1491 0.2861 248 253 1132.98022806 1133.08239659
5428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2012088054726_llc.fits 1 0 3 18 17.74032642 1.681223921 0.454 14.781 0.010578581 1491_1 1491 0.2861 248 253 1150.72022806 1150.82239659
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2010078095331_llc.fits 1 0 3 19 10.88417024 1.790922175 0.488 15.187 0.020991773 1492_0 1492 0.0509 27 31 408.712191729 408.793926461
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2010078095331_llc.fits 1 0 3 19 10.88417024 1.790922175 0.488 15.187 0.020991773 1492_1 1492 0.0509 27 31 419.596191729 419.677926461
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2010078095331_llc.fits 1 0 3 19 10.88417024 1.790922175 0.488 15.187 0.020991773 1492_2 1492 0.0509 27 31 430.480191729 430.561926461
3232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2009259160929_llc.fits 1 0 4 0 39.51967077 1.209561587 0.602 13.904 0.000263363 1493_0 1493 0.0519 100 106 173.341856 173.4644609
12257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2013011073258_llc.fits 1 0 4 1 25.11134905 1.044380679 0.393 15.156 0.000483863 1494_0 1494 0.1366 168 173 1381.57936444 1381.68153016
12257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2013011073258_llc.fits 1 0 4 1 25.11134905 1.044380679 0.393 15.156 0.000483863 1494_1 1494 0.1366 168 173 1406.69036444 1406.79253016
6470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2012004120508_llc.fits 1 0 4 2 28.80232062 1.372879628 0.27 15.297 0.000586369 1495_0 1495 0.4161 587 590 1052.903972 1052.965269
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2009350155506_llc.fits 1 0 4 3 7.230132439 1.393713318 0.435 14.393 0.000699699 1496_0 1496 0.8662 306 310 311.633920883 311.715651995
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2009350155506_llc.fits 1 0 4 3 7.230132439 1.393713318 0.435 14.393 0.000699699 1496_1 1496 0.8662 306 310 318.863920883 318.945651995
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2009350155506_llc.fits 1 0 4 3 7.230132439 1.393713318 0.435 14.393 0.000699699 1496_2 1496 0.8662 306 310 326.093920883 326.175651995
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2009350155506_llc.fits 1 0 4 3 7.230132439 1.393713318 0.435 14.393 0.000699699 1496_3 1496 0.8662 306 310 333.323920883 333.405651995
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2011177032512_llc.fits 1 0 4 4 4.037531174 1.956258342 0.494 14.982 0.000839662 1497_0 1497 0.6055 119 123 860.41976496 860.501502351
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2011177032512_llc.fits 1 0 4 4 4.037531174 1.956258342 0.494 14.982 0.000839662 1497_1 1497 0.6055 119 123 864.45776496 864.539502351
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2011177032512_llc.fits 1 0 4 4 4.037531174 1.956258342 0.494 14.982 0.000839662 1497_2 1497 0.6055 119 123 868.49576496 868.577502351
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2011177032512_llc.fits 1 0 4 4 4.037531174 1.956258342 0.494 14.982 0.000839662 1497_3 1497 0.6055 119 123 872.53376496 872.615502351
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2011177032512_llc.fits 1 0 4 4 4.037531174 1.956258342 0.494 14.982 0.000839662 1497_4 1497 0.6055 119 123 876.57176496 876.653502351
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2011177032512_llc.fits 1 0 4 4 4.037531174 1.956258342 0.494 14.982 0.000839662 1497_5 1497 0.6055 119 123 880.60976496 880.691502351
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2011177032512_llc.fits 1 0 4 4 4.037531174 1.956258342 0.494 14.982 0.000839662 1497_6 1497 0.6055 119 123 884.64776496 884.729502351
10936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2010265121752_llc.fits 1 0 4 5 37.90660517 1.693759913 0.51 15.046 0.000974422 1498_0 1498 0.1047 194 200 554.6932718 554.8158765
9225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2012277125453_llc.fits 1 0 4 6 8.293160883 1.316172733 0.605 13.919 0.001198601 1499_0 1499 0.9356 380 384 1340.32507961 1340.40681367
9225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2012277125453_llc.fits 1 0 4 6 8.293160883 1.316172733 0.605 13.919 0.001198601 1499_1 1499 0.9356 380 384 1348.61807961 1348.69981367
9225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2012277125453_llc.fits 1 0 4 6 8.293160883 1.316172733 0.605 13.919 0.001198601 1499_2 1499 0.9356 380 384 1356.91107961 1356.99281367
5265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2012179063303_llc.fits 1 0 4 7 27.86821755 1.800830816 0.565 14.786 0.001329611 1500_0 1500 0.8815 1203 1208 1226.997931 1227.100104
10963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2009350155506_llc.fits 1 0 4 8 20.78853713 1.915050435 0.36 15.179 0.001520693 1501_0 1501 0.0344 35 39 286.112824648 286.194556224
10963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2009350155506_llc.fits 1 0 4 8 20.78853713 1.915050435 0.36 15.179 0.001520693 1501_1 1501 0.0344 35 39 306.901824648 306.983556224
11514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2013098041711_llc.fits 1 0 4 9 43.85839536 1.523038016 0.537 15.346 0.001742307 1502_0 1502 0.2707 581 587 1510.185007 1510.307607
8042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2013098041711_llc.fits 1 0 4 10 19.90764652 1.152791992 0.593 11.264 0.00202411 1503_0 1503 0.6307 614 619 1508.754153 1508.85632
9333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2010265121752_llc.fits 1 0 4 11 42.01513264 1.620330965 0.29 12.889 0.002231568 1504_0 1504 0.5383 1107 1111 601.6910169 601.7727501
8678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2010265121752_llc.fits 1 0 4 12 33.99675161 1.246153609 0.588 15.226 0.002562324 1505_0 1505 0.2917 485 491 594.6007053 594.7233056
7802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2009350155506_llc.fits 1 0 4 13 46.90452738 1.255947013 0.47 14.457 0.002886951 1506_0 1506 0.2025 465 470 296.839865 296.9420289
3322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2010265121752_llc.fits 1 0 4 14 24.14558213 1.235441598 0.56 15.092 0.003254503 1507_0 1507 0.4856 574 579 570.2036298 570.3057978
12268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2013098041711_llc.fits 1 0 4 15 7.463483359 1.60037559 0.609 13.212 0.003874598 1508_0 1508 0.4074 148 153 1530.61863604 1530.72080431
12268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2013098041711_llc.fits 1 0 4 15 7.463483359 1.60037559 0.609 13.212 0.003874598 1508_1 1508 0.4074 148 153 1538.08163604 1538.18380431
12268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2013098041711_llc.fits 1 0 4 15 7.463483359 1.60037559 0.609 13.212 0.003874598 1508_2 1508 0.4074 148 153 1545.54463604 1545.64680431
12268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2013098041711_llc.fits 1 0 4 15 7.463483359 1.60037559 0.609 13.212 0.003874598 1508_3 1508 0.4074 148 153 1553.00763604 1553.10980431
6276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2011271113734_llc.fits 1 0 4 16 30.59169579 1.522770567 0.557 15.31 0.004648632 1509_0 1509 0.0621 93 98 961.8337384 961.9359056
11714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2013011073258_llc.fits 1 0 4 17 17.09340426 1.637807726 0.556 13.646 0.006120298 1510_0 1510 0.3507 293 299 1381.74300283 1381.86560158
11714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2013011073258_llc.fits 1 0 4 17 17.09340426 1.637807726 0.556 13.646 0.006120298 1510_1 1510 0.3507 293 299 1398.83600283 1398.95860158
5428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2012088054726_llc.fits 1 0 4 18 27.84244817 1.957219327 0.454 14.781 0.010578581 1511_0 1511 0.9316 1270 1274 1129.894742 1129.976476
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012088054726_llc.fits 1 0 4 19 15.75437565 1.212336714 0.488 15.187 0.020991773 1512_0 1512 0.6882 530 535 1131.85730649 1131.95947365
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012088054726_llc.fits 1 0 4 19 15.75437565 1.212336714 0.488 15.187 0.020991773 1512_1 1512 0.6882 530 535 1147.61130649 1147.71347365
3232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2010265121752_llc.fits 1 1 0 0 56.52922951 1.173140166 0.602 13.904 0.000263363 1513_0 1513 0.5009 1386 1393 578.9901727 579.1332082
12257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2013131215648_llc.fits 1 1 0 1 77.8502467 1.025409506 0.393 15.156 0.000483863 1514_0 1514 0.0099 37 43 1561.678359 1561.800964
6470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2012179063303_llc.fits 1 1 0 2 78.73664099 1.599095274 0.27 15.297 0.000586369 1515_0 1515 0.1233 475 480 1208.626498 1208.72867
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2010355172524_llc.fits 1 1 0 3 64.72908161 1.74484437 0.435 14.393 0.000699699 1516_0 1516 0.3824 1212 1218 700.5254967 700.6480935
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2012088054726_llc.fits 1 1 0 4 76.14682876 1.988184411 0.494 14.982 0.000839662 1517_0 1517 0.1436 535 542 1110.973652 1111.116686
10936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2010265121752_llc.fits 1 1 0 5 55.38811783 1.581901221 0.51 15.046 0.000974422 1518_0 1518 0.2191 594 600 601.3029251 601.4255267
9225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2013011073258_llc.fits 1 1 0 6 71.56632665 1.810893474 0.605 13.919 0.001198601 1519_0 1519 0.019 66 74 1402.319224 1402.482686
5265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2009259160929_llc.fits 1 1 0 7 82.09384028 1.778929971 0.565 14.786 0.001329611 1520_0 1520 0.3449 1386 1394 200.5392558 200.7027253
10963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2013011073258_llc.fits 1 1 0 8 99.7220317 1.288217738 0.36 15.179 0.001520693 1521_0 1521 0.1926 940 946 1430.720298 1430.842895
11514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2012179063303_llc.fits 1 1 0 9 88.81402757 1.370091664 0.537 15.346 0.001742307 1522_0 1522 0.2793 1214 1222 1233.127526 1233.291001
8042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2010355172524_llc.fits 1 1 0 10 64.29115319 1.436937672 0.593 11.264 0.00202411 1523_0 1523 0.2305 725 732 694.3140098 694.4570386
9333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2012277125453_llc.fits 1 1 0 11 54.70265653 1.823509858 0.29 12.889 0.002231568 1524_0 1524 0.1944 520 525 1306.282428 1306.384597
8678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2010174085026_llc.fits 1 1 0 12 89.02470179 1.936045485 0.588 15.226 0.002562324 1525_0 1525 0.2904 1265 1273 517.5446467 517.7081208
7802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2009259160929_llc.fits 1 1 0 13 54.4908236 1.636096185 0.47 14.457 0.002886951 1526_0 1526 0.0443 118 124 222.9748171 223.0974169
3322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2012004120508_llc.fits 1 1 0 14 61.35861398 1.561201648 0.56 15.092 0.003254503 1527_0 1527 0.0634 190 197 1007.092925 1007.235954
12268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2010265121752_llc.fits 1 1 0 15 62.04259362 1.796391824 0.609 13.212 0.003874598 1528_0 1528 0.4512 1371 1378 575.2700889 575.4131262
6276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2011271113734_llc.fits 1 1 0 16 55.8508092 1.36627035 0.557 15.31 0.004648632 1529_0 1529 0.3145 860 866 955.3767528 955.499354
11714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2010078095331_llc.fits 1 1 0 17 61.80923433 1.841027397 0.556 13.646 0.006120298 1530_0 1530 0.4565 1381 1388 415.7820016 415.9250378
5428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2012088054726_llc.fits 1 1 0 18 84.4518862 1.547621856 0.454 14.781 0.010578581 1531_0 1531 0.0123 50 57 1110.135553 1110.278586
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2012088054726_llc.fits 1 1 0 19 84.334678 1.574186871 0.488 15.187 0.020991773 1532_0 1532 0.2288 944 951 1135.555762 1135.698797
3232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2011271113734_llc.fits 1 1 1 0 70.26287659 1.852864845 0.602 13.904 0.000263363 1533_0 1533 0.1282 441 448 939.7861738 939.9292105
12257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2010174085026_llc.fits 1 1 1 1 56.226211 1.12875223 0.393 15.156 0.000483863 1534_0 1534 0.53 1459 1464 492.8185948 492.9207661
6470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2011177032512_llc.fits 1 1 1 2 82.01936624 1.8636865 0.27 15.297 0.000586369 1535_0 1535 0.1111 446 451 884.8174931 884.9196657
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2012004120508_llc.fits 1 1 1 3 75.01775789 1.352048099 0.435 14.393 0.000699699 1536_0 1536 0.3333 1224 1230 1067.022742 1067.145338
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2012004120508_llc.fits 1 1 1 4 81.21470038 1.967311255 0.494 14.982 0.000839662 1537_0 1537 0.1758 699 706 1055.375261 1055.518291
10936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2012088054726_llc.fits 1 1 1 5 81.51348082 1.292581886 0.51 15.046 0.000974422 1538_0 1538 0.2759 1101 1108 1146.05809 1146.201124
9225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2012004120508_llc.fits 1 1 1 6 87.49333801 1.07507447 0.605 13.919 0.001198601 1539_0 1539 0.2403 1029 1038 1086.495212 1086.679108
5265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2011271113734_llc.fits 1 1 1 7 63.24070425 1.918068464 0.565 14.786 0.001329611 1540_0 1540 0.3821 1183 1190 985.3320736 985.4751052
10963429 /raw/kepler/lightcurves/0109/010963429/kplr010963429-2009166043257_llc.fits 1 1 1 8 99.92997933 1.514147843 0.36 15.179 0.001520693 1541_0 1541 0.196 959 965 153.9287503 154.0513549
11514174 /raw/kepler/lightcurves/0115/011514174/kplr011514174-2012088054726_llc.fits 1 1 1 9 79.99200256 1.503085414 0.537 15.346 0.001742307 1542_0 1542 0.3731 1461 1468 1181.510817 1181.653855
8042251 /raw/kepler/lightcurves/0080/008042251/kplr008042251-2009131105131_llc.fits 1 1 1 10 60.98263689 1.475681898 0.593 11.264 0.00202411 1543_0 1543 0.0134 40 47 121.3560571 121.4990985
9333505 /raw/kepler/lightcurves/0093/009333505/kplr009333505-2010355172524_llc.fits 1 1 1 11 59.0044439 1.7166534 0.29 12.889 0.002231568 1544_0 1544 0.1318 381 385 643.0476375 643.1293693
8678445 /raw/kepler/lightcurves/0086/008678445/kplr008678445-2012277125453_llc.fits 1 1 1 12 92.25399876 1.200837468 0.588 15.226 0.002562324 1545_0 1545 0.0435 196 204 1299.661949 1299.82542
7802933 /raw/kepler/lightcurves/0078/007802933/kplr007802933-2009350155506_llc.fits 1 1 1 13 96.76101494 1.376551319 0.47 14.457 0.002886951 1546_0 1546 0.0239 113 120 270.5224541 270.6654838
3322943 /raw/kepler/lightcurves/0033/003322943/kplr003322943-2012088054726_llc.fits 1 1 1 14 92.01503883 1.096034315 0.56 15.092 0.003254503 1547_0 1547 0.2753 1240 1248 1128.831996 1128.995465
12268054 /raw/kepler/lightcurves/0122/012268054/kplr012268054-2011073133259_llc.fits 1 1 1 15 51.79465394 1.777264717 0.609 13.212 0.003874598 1548_0 1548 0.2287 580 586 759.8634766 759.9860764
6276708 /raw/kepler/lightcurves/0062/006276708/kplr006276708-2010078095331_llc.fits 1 1 1 16 67.20559833 1.839834169 0.557 15.31 0.004648632 1549_0 1549 0.1051 345 352 383.1488941 383.2919283
11714250 /raw/kepler/lightcurves/0117/011714250/kplr011714250-2009350155506_llc.fits 1 1 1 17 50.52823198 1.227537852 0.556 13.646 0.006120298 1550_0 1550 0.1813 448 455 283.3957471 283.5387779
5428088 /raw/kepler/lightcurves/0054/005428088/kplr005428088-2010355172524_llc.fits 1 1 1 18 87.68185138 1.028435386 0.454 14.781 0.010578581 1551_0 1551 0.2836 1217 1224 681.6652435 681.8082724
12835232 /raw/kepler/lightcurves/0128/012835232/kplr012835232-2013011073258_llc.fits 1 1 1 19 94.32017863 1.140588608 0.488 15.187 0.020991773 1552_0 1552 0.2955 1365 1372 1457.692323 1457.835354
3232334 /raw/kepler/lightcurves/0032/003232334/kplr003232334-2013011073258_llc.fits 1 1 2 0 90.93074977 1.650498664 0.602 13.904 0.000263363 1553_0 1553 0.2478 1103 1111 1462.758672 1462.922134
12257167 /raw/kepler/lightcurves/0122/012257167/kplr012257167-2013131215648_llc.fits 1 1 2 1 73.34746508 1.930650129 0.393 15.156 0.000483863 1554_0 1554 0.2695 967 973 1580.41644 1580.539045
6470362 /raw/kepler/lightcurves/0064/006470362/kplr006470362-2010174085026_llc.fits 1 1 2 2 53.71320056 1.623255415 0.27 15.297 0.000586369 1555_0 1555 0.1285 337 342 493.1453186 493.2474913
9833329 /raw/kepler/lightcurves/0098/009833329/kplr009833329-2011271113734_llc.fits 1 1 2 3 59.892375 1.192325317 0.435 14.393 0.000699699 1556_0 1556 0.264 774 780 952.2500116 952.3726139
8474661 /raw/kepler/lightcurves/0084/008474661/kplr008474661-2011177032512_llc.fits 1 1 2 4 97.02661082 1.429673809 0.494 14.982 0.000839662 1557_0 1557 0.291 1382 1390 872.414714 872.5781883
10936170 /raw/kepler/lightcurves/0109/010936170/kplr010936170-2010174085026_llc.fits 1 1 2 5 68.70216129 1.360150924 0.51 15.046 0.000974422 1558_0 1558 0.2593 872 879 496.6190134 496.762054
9225647 /raw/kepler/lightcurves/0092/009225647/kplr009225647-2010078095331_llc.fits 1 1 2 6 99.25302154 1.999040031 0.605 13.919 0.001198601 1559_0 1559 0.2053 997 1006 408.4254417 408.6093448
5265188 /raw/kepler/lightcurves/0052/005265188/kplr005265188-2009166043257_llc.fits 1 1 2 7 84.64861935 1.888554858 0.565 14.786 0.001329611 1560_0 1560 0.0654 271 279 139.4208305 139.5843061
